TID;Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
283;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-03 02:54:44;228776272.46;3;0;7;0;1268;2024-03-02;0
1414;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-06 08:38:17;178363320.43;7;1;3;1;411;2024-03-06;0
1778;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 13:23:11;178363320.43;3;0;7;0;411;2024-03-06;0
1612;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 02:38:30;281448091.43;7;7;5;7;94;2024-03-07;0
1701;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 08:08:53;281448091.43;5;0;7;0;94;2024-03-07;0
1714;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 09:08:23;267849779.74;5;0;7;0;1173;2024-03-07;0
1812;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 15:10:02;267849779.74;7;5;5;5;1173;2024-03-07;0
1648;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 05:12:20;180031087.56;5;0;3;0;1083;2024-03-07;0
1822;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 15:54:53;180031087.56;3;7;5;7;1083;2024-03-07;0
1561;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-06 18:31:49;159671151.82;4;2;5;2;663;2024-03-06;0
1698;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 08:01:00;159671151.82;5;0;4;0;663;2024-03-06;0
1027;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-05 06:23:48;75755039.47;4;5;5;5;689;2024-03-05;0
1743;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 10:56:49;75755039.47;5;0;4;0;689;2024-03-05;0
1455;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-06 11:31:12;166800167.24;8;1;5;1;865;2024-03-06;0
1774;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 13:11:49;166800167.24;5;0;8;0;865;2024-03-06;0
1632;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 04:09:17;266441165.63;8;8;5;8;1287;2024-03-07;0
1780;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 13:25:48;266441165.63;5;0;8;0;1287;2024-03-07;0
1144;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-05 12:39:10;56622478.22;4;4;5;4;601;2024-03-05;0
1797;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 14:11:54;56622478.22;5;0;4;0;601;2024-03-05;0
1729;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 10:07:10;125806837.43;5;0;8;0;252;2024-03-07;0
1798;2024-03-07 19:20:00;2024-03-07 19:20:01;Positioning;2024-03-07 14:13:21;125806837.43;8;1;5;1;252;2024-03-07;0
1722;2024-03-07 19:20:01;2024-03-07 19:20:01;Settling;2024-03-07 09:40:31;106898034.79;6;4;5;4;1202;2024-03-07;0
1758;2024-03-07 19:20:01;2024-03-07 19:20:01;Settling;2024-03-07 12:03:07;106898034.79;5;0;6;0;1202;2024-03-07;0
765;2024-03-07 19:20:01;2024-03-07 19:20:01;Settling;2024-03-04 12:02:07;145280331.04;6;0;7;0;819;2024-03-04;0
818;2024-03-07 19:20:01;2024-03-07 19:20:01;Settling;2024-03-04 15:02:45;145280331.04;7;1;6;1;819;2024-03-04;0
1391;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-06 07:25:50;121222557.96;6;0;7;0;1421;2024-03-06;0
1406;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-06 08:14:42;121222557.96;7;1;6;1;1421;2024-03-06;0
1686;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 07:09:19;264539811.9;5;0;6;0;834;2024-03-07;0
1850;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 17:15:27;264539811.9;6;8;5;8;834;2024-03-07;0
1647;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 05:11:14;275150760.44;5;0;2;0;212;2024-03-07;0
1830;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 16:15:59;275150760.44;2;7;5;7;212;2024-03-07;0
242;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-02 20:37:04;114051512.87;5;0;7;0;620;2024-03-02;0
243;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-02 20:55:36;114051512.87;7;1;5;1;620;2024-03-02;0
366;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-03 06:34:10;259383653.87;1;0;7;0;866;2024-03-03;0
455;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-03 12:22:25;259383653.87;7;1;1;1;866;2024-03-03;0
146;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-02 12:52:04;228776272.46;7;1;3;1;1268;2024-03-02;0
283;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-03 02:54:44;228776272.46;3;0;7;0;1268;2024-03-02;0
1414;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-06 08:38:17;178363320.43;7;1;3;1;411;2024-03-06;0
1778;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 13:23:11;178363320.43;3;0;7;0;411;2024-03-06;0
1612;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 02:38:30;281448091.43;7;7;5;7;94;2024-03-07;0
1701;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 08:08:53;281448091.43;5;0;7;0;94;2024-03-07;0
1714;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 09:08:23;267849779.74;5;0;7;0;1173;2024-03-07;0
1812;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 15:10:02;267849779.74;7;5;5;5;1173;2024-03-07;0
1648;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 05:12:20;180031087.56;5;0;3;0;1083;2024-03-07;0
1822;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 15:54:53;180031087.56;3;7;5;7;1083;2024-03-07;0
1561;2024-03-07 19:20:01;2024-03-07 19:20:01;Settling;2024-03-06 18:31:49;159671151.82;4;2;5;2;663;2024-03-06;0
1698;2024-03-07 19:20:01;2024-03-07 19:20:01;Settling;2024-03-07 08:01:00;159671151.82;5;0;4;0;663;2024-03-06;0
1027;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-05 06:23:48;75755039.47;4;5;5;5;689;2024-03-05;0
1743;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 10:56:49;75755039.47;5;0;4;0;689;2024-03-05;0
1455;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-06 11:31:12;166800167.24;8;1;5;1;865;2024-03-06;0
1774;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 13:11:49;166800167.24;5;0;8;0;865;2024-03-06;0
1632;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 04:09:17;266441165.63;8;8;5;8;1287;2024-03-07;0
1780;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 13:25:48;266441165.63;5;0;8;0;1287;2024-03-07;0
1144;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-05 12:39:10;56622478.22;4;4;5;4;601;2024-03-05;0
1797;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 14:11:54;56622478.22;5;0;4;0;601;2024-03-05;0
1729;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 10:07:10;125806837.43;5;0;8;0;252;2024-03-07;0
1798;2024-03-07 19:20:01;2024-03-07 19:20:01;Waiting in backlog for recycling;2024-03-07 14:13:21;125806837.43;8;1;5;1;252;2024-03-07;0
1889;2024-03-07 19:27:23;2024-03-07 19:27:24;Validating;2024-03-07 19:27:23;151757896.62;7;0;6;0;375;2024-03-07;0
1654;2024-03-07 19:27:24;2024-03-07 19:27:25;Matching;2024-03-07 05:21:39;151757896.62;6;7;7;7;375;2024-03-07;0
1889;2024-03-07 19:27:24;2024-03-07 19:27:25;Matching;2024-03-07 19:27:23;151757896.62;7;0;6;0;375;2024-03-07;0
1654;2024-03-07 19:27:25;2024-03-07 19:27:26;Positioning;2024-03-07 05:21:39;151757896.62;6;7;7;7;375;2024-03-07;0
1889;2024-03-07 19:27:25;2024-03-07 19:27:26;Positioning;2024-03-07 19:27:23;151757896.62;7;0;6;0;375;2024-03-07;0
1654;2024-03-07 19:27:26;2024-03-07 19:27:26;Settling;2024-03-07 05:21:39;151757896.62;6;7;7;7;375;2024-03-07;0
1889;2024-03-07 19:27:26;2024-03-07 19:27:26;Settling;2024-03-07 19:27:23;151757896.62;7;0;6;0;375;2024-03-07;0
1890;2024-03-07 20:08:38;2024-03-07 20:08:39;Validating;2024-03-07 20:08:38;192939803.7;2;0;8;0;1321;2024-03-07;0
1871;2024-03-07 20:08:39;2024-03-07 20:08:40;Matching;2024-03-07 18:01:17;192939803.7;8;3;2;3;1321;2024-03-07;0
1890;2024-03-07 20:08:39;2024-03-07 20:08:40;Matching;2024-03-07 20:08:38;192939803.7;2;0;8;0;1321;2024-03-07;0
1891;2024-03-07 20:09:36;2024-03-07 20:09:37;Validating;2024-03-07 20:09:36;214756113.17;4;0;1;0;447;2024-03-07;0
1688;2024-03-07 20:09:37;2024-03-07 20:09:38;Matching;2024-03-07 07:21:46;214756113.17;1;1;4;1;447;2024-03-07;0
1891;2024-03-07 20:09:37;2024-03-07 20:09:38;Matching;2024-03-07 20:09:36;214756113.17;4;0;1;0;447;2024-03-07;0
1892;2024-03-07 20:43:20;2024-03-07 20:43:21;Validating;2024-03-07 20:43:20;153133469.01;4;0;6;0;1252;2024-03-06;0
1489;2024-03-07 20:43:21;2024-03-07 20:43:22;Matching;2024-03-06 13:43:44;153133469.01;6;8;4;8;1252;2024-03-06;0
1892;2024-03-07 20:43:21;2024-03-07 20:43:22;Matching;2024-03-07 20:43:20;153133469.01;4;0;6;0;1252;2024-03-06;0
1893;2024-03-07 20:50:15;2024-03-07 20:50:16;Validating;2024-03-07 20:50:15;64010935.39;6;0;7;0;1098;2024-03-06;0
1336;2024-03-07 20:50:16;2024-03-07 20:50:17;Matching;2024-03-06 04:50:32;64010935.39;7;2;6;2;1098;2024-03-06;0
1893;2024-03-07 20:50:16;2024-03-07 20:50:17;Matching;2024-03-07 20:50:15;64010935.39;6;0;7;0;1098;2024-03-06;0
1894;2024-03-07 20:57:52;2024-03-07 20:57:53;Validating;2024-03-07 20:57:52;167751136.68;4;0;8;0;101;2024-03-07;0
1608;2024-03-07 20:57:53;2024-03-07 20:57:54;Matching;2024-03-07 02:27:12;167751136.68;8;3;4;3;101;2024-03-07;0
1894;2024-03-07 20:57:53;2024-03-07 20:57:54;Matching;2024-03-07 20:57:52;167751136.68;4;0;8;0;101;2024-03-07;0
1895;2024-03-07 21:30:41;2024-03-07 21:30:42;Validating;2024-03-07 21:30:41;177456245.63;6;0;4;0;492;2024-03-07;0
1678;2024-03-07 21:30:42;2024-03-07 21:30:43;Matching;2024-03-07 06:31:24;177456245.63;4;3;6;3;492;2024-03-07;0
1895;2024-03-07 21:30:42;2024-03-07 21:30:43;Matching;2024-03-07 21:30:41;177456245.63;6;0;4;0;492;2024-03-07;0
1896;2024-03-07 21:35:37;2024-03-07 21:35:38;Validating;2024-03-07 21:35:37;15688755.44;8;0;4;0;299;2024-03-07;0
1616;2024-03-07 21:35:38;2024-03-07 21:35:39;Matching;2024-03-07 03:14:07;15688755.44;4;6;8;6;299;2024-03-07;0
1896;2024-03-07 21:35:38;2024-03-07 21:35:39;Matching;2024-03-07 21:35:37;15688755.44;8;0;4;0;299;2024-03-07;0
1897;2024-03-07 21:46:40;2024-03-07 21:46:41;Validating;2024-03-07 21:46:40;102587707.01;4;8;3;8;1486;2024-03-07;0
1751;2024-03-07 21:46:41;2024-03-07 21:46:42;Matching;2024-03-07 11:36:46;102587707.01;3;0;4;0;1486;2024-03-07;0
1897;2024-03-07 21:46:41;2024-03-07 21:46:42;Matching;2024-03-07 21:46:40;102587707.01;4;8;3;8;1486;2024-03-07;0
1871;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 18:01:17;192939803.7;8;3;2;3;1321;2024-03-07;0
1890;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 20:08:38;192939803.7;2;0;8;0;1321;2024-03-07;0
1688;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 07:21:46;214756113.17;1;1;4;1;447;2024-03-07;0
1891;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 20:09:36;214756113.17;4;0;1;0;447;2024-03-07;0
1489;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-06 13:43:44;153133469.01;6;8;4;8;1252;2024-03-06;0
1892;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 20:43:20;153133469.01;4;0;6;0;1252;2024-03-06;0
1336;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-06 04:50:32;64010935.39;7;2;6;2;1098;2024-03-06;0
1893;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 20:50:15;64010935.39;6;0;7;0;1098;2024-03-06;0
1608;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 02:27:12;167751136.68;8;3;4;3;101;2024-03-07;0
1894;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 20:57:52;167751136.68;4;0;8;0;101;2024-03-07;0
1678;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 06:31:24;177456245.63;4;3;6;3;492;2024-03-07;0
1895;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 21:30:41;177456245.63;6;0;4;0;492;2024-03-07;0
1616;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 03:14:07;15688755.44;4;6;8;6;299;2024-03-07;0
1896;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 21:35:37;15688755.44;8;0;4;0;299;2024-03-07;0
1751;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 11:36:46;102587707.01;3;0;4;0;1486;2024-03-07;0
1897;2024-03-07 22:00:01;2024-03-07 22:00:02;Positioning;2024-03-07 21:46:40;102587707.01;4;8;3;8;1486;2024-03-07;0
1871;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 18:01:17;192939803.7;8;3;2;3;1321;2024-03-07;0
1890;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 20:08:38;192939803.7;2;0;8;0;1321;2024-03-07;0
1688;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 07:21:46;214756113.17;1;1;4;1;447;2024-03-07;0
1891;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 20:09:36;214756113.17;4;0;1;0;447;2024-03-07;0
1489;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-06 13:43:44;153133469.01;6;8;4;8;1252;2024-03-06;0
1892;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 20:43:20;153133469.01;4;0;6;0;1252;2024-03-06;0
1336;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-06 04:50:32;64010935.39;7;2;6;2;1098;2024-03-06;0
1893;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 20:50:15;64010935.39;6;0;7;0;1098;2024-03-06;0
1608;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 02:27:12;167751136.68;8;3;4;3;101;2024-03-07;0
1894;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 20:57:52;167751136.68;4;0;8;0;101;2024-03-07;0
1678;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 06:31:24;177456245.63;4;3;6;3;492;2024-03-07;0
1895;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 21:30:41;177456245.63;6;0;4;0;492;2024-03-07;0
1616;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 03:14:07;15688755.44;4;6;8;6;299;2024-03-07;0
1896;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 21:35:37;15688755.44;8;0;4;0;299;2024-03-07;0
1751;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 11:36:46;102587707.01;3;0;4;0;1486;2024-03-07;0
1897;2024-03-07 22:00:02;2024-03-07 22:00:02;Settling;2024-03-07 21:46:40;102587707.01;4;8;3;8;1486;2024-03-07;0
1898;2024-03-07 22:06:07;2024-03-07 22:06:08;Validating;2024-03-07 22:06:07;56193559.49;6;0;7;0;828;2024-03-07;0
1734;2024-03-07 22:06:08;2024-03-07 22:06:09;Matching;2024-03-07 10:30:30;56193559.49;7;1;6;1;828;2024-03-07;0
1898;2024-03-07 22:06:08;2024-03-07 22:06:09;Matching;2024-03-07 22:06:07;56193559.49;6;0;7;0;828;2024-03-07;0
1899;2024-03-07 22:24:48;2024-03-07 22:24:49;Validating;2024-03-07 22:24:48;147993662.81;4;0;6;0;1105;2024-03-07;0
1825;2024-03-07 22:24:49;2024-03-07 22:24:50;Matching;2024-03-07 16:07:03;147993662.81;6;6;4;6;1105;2024-03-07;0
1899;2024-03-07 22:24:49;2024-03-07 22:24:50;Matching;2024-03-07 22:24:48;147993662.81;4;0;6;0;1105;2024-03-07;0
1900;2024-03-07 23:01:40;2024-03-07 23:01:41;Validating;2024-03-07 23:01:40;89793744.46;3;0;6;0;942;2024-03-07;0
1666;2024-03-07 23:01:41;2024-03-07 23:01:42;Matching;2024-03-07 05:53:48;89793744.46;6;8;3;8;942;2024-03-07;0
1900;2024-03-07 23:01:41;2024-03-07 23:01:42;Matching;2024-03-07 23:01:40;89793744.46;3;0;6;0;942;2024-03-07;0
1901;2024-03-07 23:09:19;2024-03-07 23:09:20;Validating;2024-03-07 23:09:19;210174656.27;8;6;3;6;1438;2024-03-07;0
1901;2024-03-07 23:09:20;2024-03-07 23:09:20;Waiting in backlog unmatched;2024-03-07 23:09:19;210174656.27;8;6;3;6;1438;2024-03-07;0
1902;2024-03-07 23:17:46;2024-03-07 23:17:47;Validating;2024-03-07 23:17:46;29312198.28;8;0;4;0;873;2024-03-05;0
1218;2024-03-07 23:17:47;2024-03-07 23:17:48;Matching;2024-03-05 16:47:04;29312198.28;4;8;8;8;873;2024-03-05;0
1902;2024-03-07 23:17:47;2024-03-07 23:17:48;Matching;2024-03-07 23:17:46;29312198.28;8;0;4;0;873;2024-03-05;0
1903;2024-03-07 23:22:38;2024-03-07 23:22:39;Validating;2024-03-07 23:22:38;206201693.05;5;4;4;4;1141;2024-03-07;0
1903;2024-03-07 23:22:39;2024-03-07 23:22:39;Waiting in backlog unmatched;2024-03-07 23:22:38;206201693.05;5;4;4;4;1141;2024-03-07;0
1904;2024-03-07 23:30:46;2024-03-07 23:30:47;Validating;2024-03-07 23:30:46;29744667.73;1;2;8;2;1327;2024-03-07;0
1904;2024-03-07 23:30:47;2024-03-07 23:30:47;Waiting in backlog unmatched;2024-03-07 23:30:46;29744667.73;1;2;8;2;1327;2024-03-07;0
1905;2024-03-07 23:52:28;2024-03-07 23:52:29;Validating;2024-03-07 23:52:28;30544713.59;7;0;2;0;1450;2024-03-07;0
1723;2024-03-07 23:52:29;2024-03-07 23:52:30;Matching;2024-03-07 09:53:58;30544713.59;2;6;7;6;1450;2024-03-07;0
1905;2024-03-07 23:52:29;2024-03-07 23:52:30;Matching;2024-03-07 23:52:28;30544713.59;7;0;2;0;1450;2024-03-07;0
1906;2024-03-08 00:01:41;2024-03-08 00:01:42;Validating;2024-03-08 00:01:41;225832693.21;2;5;1;5;297;2024-03-08;0
1906;2024-03-08 00:01:42;2024-03-08 00:01:42;Waiting in backlog unmatched;2024-03-08 00:01:41;225832693.21;2;5;1;5;297;2024-03-08;0
1907;2024-03-08 00:36:45;2024-03-08 00:36:46;Validating;2024-03-08 00:36:45;58745986.95;7;0;6;0;1398;2024-03-08;0
1907;2024-03-08 00:36:46;2024-03-08 00:36:46;Waiting in backlog unmatched;2024-03-08 00:36:45;58745986.95;7;0;6;0;1398;2024-03-08;0
1908;2024-03-08 00:43:55;2024-03-08 00:43:56;Validating;2024-03-08 00:43:55;89282306.98;8;2;2;2;1404;2024-03-08;0
1908;2024-03-08 00:43:56;2024-03-08 00:43:56;Waiting in backlog unmatched;2024-03-08 00:43:55;89282306.98;8;2;2;2;1404;2024-03-08;0
1734;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 10:30:30;56193559.49;7;1;6;1;828;2024-03-07;0
1898;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 22:06:07;56193559.49;6;0;7;0;828;2024-03-07;0
1825;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 16:07:03;147993662.81;6;6;4;6;1105;2024-03-07;0
1899;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 22:24:48;147993662.81;4;0;6;0;1105;2024-03-07;0
1666;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 05:53:48;89793744.46;6;8;3;8;942;2024-03-07;0
1900;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 23:01:40;89793744.46;3;0;6;0;942;2024-03-07;0
1218;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-05 16:47:04;29312198.28;4;8;8;8;873;2024-03-05;0
1902;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 23:17:46;29312198.28;8;0;4;0;873;2024-03-05;0
1723;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 09:53:58;30544713.59;2;6;7;6;1450;2024-03-07;0
1905;2024-03-08 01:30:00;2024-03-08 01:30:01;Positioning;2024-03-07 23:52:28;30544713.59;7;0;2;0;1450;2024-03-07;0
1734;2024-03-08 01:30:01;2024-03-08 01:30:01;Waiting in backlog for recycling;2024-03-07 10:30:30;56193559.49;7;1;6;1;828;2024-03-07;0
1898;2024-03-08 01:30:01;2024-03-08 01:30:01;Waiting in backlog for recycling;2024-03-07 22:06:07;56193559.49;6;0;7;0;828;2024-03-07;0
1825;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 16:07:03;147993662.81;6;6;4;6;1105;2024-03-07;0
1899;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 22:24:48;147993662.81;4;0;6;0;1105;2024-03-07;0
1666;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 05:53:48;89793744.46;6;8;3;8;942;2024-03-07;0
1900;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 23:01:40;89793744.46;3;0;6;0;942;2024-03-07;0
1218;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-05 16:47:04;29312198.28;4;8;8;8;873;2024-03-05;0
1902;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 23:17:46;29312198.28;8;0;4;0;873;2024-03-05;0
1723;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 09:53:58;30544713.59;2;6;7;6;1450;2024-03-07;0
1905;2024-03-08 01:30:01;2024-03-08 01:30:01;Settling;2024-03-07 23:52:28;30544713.59;7;0;2;0;1450;2024-03-07;0
1909;2024-03-08 01:30:43;2024-03-08 01:30:44;Validating;2024-03-08 01:30:43;40631371.04;8;0;7;0;1154;2024-03-08;0
1909;2024-03-08 01:30:44;2024-03-08 01:30:44;Waiting in backlog unmatched;2024-03-08 01:30:43;40631371.04;8;0;7;0;1154;2024-03-08;0
1910;2024-03-08 01:31:52;2024-03-08 01:31:53;Validating;2024-03-08 01:31:52;43480072.21;3;7;8;7;172;2024-03-08;0
1910;2024-03-08 01:31:53;2024-03-08 01:31:53;Waiting in backlog unmatched;2024-03-08 01:31:52;43480072.21;3;7;8;7;172;2024-03-08;0
1911;2024-03-08 01:34:28;2024-03-08 01:34:29;Validating;2024-03-08 01:34:28;62973761.16;6;0;1;0;905;2024-03-07;0
1770;2024-03-08 01:34:29;2024-03-08 01:34:30;Matching;2024-03-07 12:54:56;62973761.16;1;2;6;2;905;2024-03-07;0
1911;2024-03-08 01:34:29;2024-03-08 01:34:30;Matching;2024-03-08 01:34:28;62973761.16;6;0;1;0;905;2024-03-07;0
1770;2024-03-08 01:34:30;2024-03-08 01:34:31;Positioning;2024-03-07 12:54:56;62973761.16;1;2;6;2;905;2024-03-07;0
1911;2024-03-08 01:34:30;2024-03-08 01:34:31;Positioning;2024-03-08 01:34:28;62973761.16;6;0;1;0;905;2024-03-07;0
1770;2024-03-08 01:34:31;2024-03-08 01:34:31;Settling;2024-03-07 12:54:56;62973761.16;1;2;6;2;905;2024-03-07;0
1911;2024-03-08 01:34:31;2024-03-08 01:34:31;Settling;2024-03-08 01:34:28;62973761.16;6;0;1;0;905;2024-03-07;0
1912;2024-03-08 01:36:02;2024-03-08 01:36:03;Validating;2024-03-08 01:36:02;39408293.7;6;4;8;4;893;2024-03-08;0
1912;2024-03-08 01:36:03;2024-03-08 01:36:03;Waiting in backlog unmatched;2024-03-08 01:36:02;39408293.7;6;4;8;4;893;2024-03-08;0
1913;2024-03-08 01:36:29;2024-03-08 01:36:30;Validating;2024-03-08 01:36:29;136515683.05;1;0;6;0;660;2024-03-08;0
1913;2024-03-08 01:36:30;2024-03-08 01:36:30;Waiting in backlog unmatched;2024-03-08 01:36:29;136515683.05;1;0;6;0;660;2024-03-08;0
1914;2024-03-08 01:40:46;2024-03-08 01:40:47;Validating;2024-03-08 01:40:46;253201018.85;4;4;5;4;1269;2024-03-08;0
1914;2024-03-08 01:40:47;2024-03-08 01:40:47;Waiting in backlog unmatched;2024-03-08 01:40:46;253201018.85;4;4;5;4;1269;2024-03-08;0
1915;2024-03-08 01:42:14;2024-03-08 01:42:15;Validating;2024-03-08 01:42:14;201680842.43;1;0;8;0;71;2024-03-08;0
1915;2024-03-08 01:42:15;2024-03-08 01:42:15;Waiting in backlog unmatched;2024-03-08 01:42:14;201680842.43;1;0;8;0;71;2024-03-08;0
1916;2024-03-08 01:43:37;2024-03-08 01:43:38;Validating;2024-03-08 01:43:37;115008328.93;1;0;7;0;989;2024-03-08;0
1916;2024-03-08 01:43:38;2024-03-08 01:43:38;Waiting in backlog unmatched;2024-03-08 01:43:37;115008328.93;1;0;7;0;989;2024-03-08;0
