TID,Starttime,Endtime,Activity,Time,Value,FromParticipantId,FromAccountId,ToParticipantId,ToAccountId,Linkcode,Part ID,Account ID,Balance,Credit limit
2064,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 17:25:48,103964265.14,5,0,7,0,279,5,0,1697498461.28,1555016912.88
1637,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 13:48:17,65478734.62,7,2,5,2,1016,7,2,506751021.0,0.0
2144,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 17:53:41,65478734.62,5,0,7,0,1016,5,0,1697498461.28,1555016912.88
1276,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 10:36:00,160098277.54,5,0,1,0,573,5,0,1697498461.28,1555016912.88
1787,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 15:07:48,160098277.54,1,2,5,2,573,1,2,2512371753.0,0.0
595,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 04:56:24,156831100.17,5,0,2,0,975,5,0,1697498461.28,1555016912.88
2275,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 18:37:42,156831100.17,2,4,5,4,975,2,4,3306696375.0,0.0
665,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 05:30:34,60055932.37,5,0,3,0,615,5,0,1697498461.28,1555016912.88
2295,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 18:44:38,60055932.37,3,3,5,3,615,3,3,398794616.0,0.0
1064,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 08:54:05,146841348.48,4,3,5,3,224,4,3,1280555961.0,0.0
2301,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 18:47:42,146841348.48,5,0,4,0,224,5,0,1697498461.28,1555016912.88
1707,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 14:26:07,147744734.69,4,4,5,4,861,4,4,4112082139.0,0.0
1998,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 16:49:41,147744734.69,5,0,4,0,861,5,0,1697498461.28,1555016912.88
1142,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 09:26:17,166364214.1,7,3,5,3,673,7,3,2581695486.0,0.0
1858,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 15:40:46,166364214.1,5,0,7,0,673,5,0,1697498461.28,1555016912.88
1928,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 16:13:30,157006692.92,5,0,4,0,1246,5,0,1697498461.28,1555016912.88
2289,2024-01-01 18:53:56,2024-01-01 18:53:58,Checking balance and credit,2024-01-01 18:43:25,157006692.92,4,1,5,1,1246,4,1,6638220655.0,0.0
1141,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 09:26:13,167436024.43,3,4,5,4,548,3,4,6731623304.0,0.0
1929,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 16:13:45,167436024.43,5,0,3,0,548,5,0,1697498461.28,1555016912.88
2085,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 17:32:45,141052040.06,3,4,5,4,540,3,4,6731623304.0,0.0
2221,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 18:18:37,141052040.06,5,0,3,0,540,5,0,1697498461.28,1555016912.88
1623,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 13:43:03,164463798.61,3,4,5,4,243,3,4,6731623304.0,0.0
2285,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 18:41:37,164463798.61,5,0,3,0,243,5,0,1697498461.28,1555016912.88
868,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
366,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 03:15:55,99902790.11,7,2,5,2,771,7,2,506751021.0,0.0
1476,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 12:29:09,99902790.11,5,0,7,0,771,5,0,1697498461.28,1555016912.88
1472,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 12:26:35,142328108.27,5,0,7,0,377,5,0,1697498461.28,1555016912.88
1597,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 13:26:57,142328108.27,7,2,5,2,377,7,2,506751021.0,0.0
1189,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 09:49:52,103964265.14,7,2,5,2,279,7,2,506751021.0,0.0
2064,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 17:25:48,103964265.14,5,0,7,0,279,5,0,1697498461.28,1555016912.88
1637,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 13:48:17,65478734.62,7,2,5,2,1016,7,2,506751021.0,0.0
2144,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 17:53:41,65478734.62,5,0,7,0,1016,5,0,1697498461.28,1555016912.88
1276,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 10:36:00,160098277.54,5,0,1,0,573,5,0,1697498461.28,1555016912.88
1787,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 15:07:48,160098277.54,1,2,5,2,573,1,2,2512371753.0,0.0
595,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 04:56:24,156831100.17,5,0,2,0,975,5,0,1697498461.28,1555016912.88
2275,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 18:37:42,156831100.17,2,4,5,4,975,2,4,3306696375.0,0.0
665,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 05:30:34,60055932.37,5,0,3,0,615,5,0,1697498461.28,1555016912.88
2295,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 18:44:38,60055932.37,3,3,5,3,615,3,3,398794616.0,0.0
1064,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 08:54:05,146841348.48,4,3,5,3,224,4,3,1280555961.0,0.0
2301,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 18:47:42,146841348.48,5,0,4,0,224,5,0,1697498461.28,1555016912.88
1707,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 14:26:07,147744734.69,4,4,5,4,861,4,4,4112082139.0,0.0
1998,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 16:49:41,147744734.69,5,0,4,0,861,5,0,1697498461.28,1555016912.88
1142,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 09:26:17,166364214.1,7,3,5,3,673,7,3,2581695486.0,0.0
1858,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 15:40:46,166364214.1,5,0,7,0,673,5,0,1697498461.28,1555016912.88
1928,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 16:13:30,157006692.92,5,0,4,0,1246,5,0,1697498461.28,1555016912.88
2289,2024-01-01 18:53:58,2024-01-01 18:53:58,Waiting in queue unsettled,2024-01-01 18:43:25,157006692.92,4,1,5,1,1246,4,1,6638220655.0,0.0
327,2024-01-01 18:53:57,2024-01-01 18:53:59,Checking balance and credit,2024-01-01 03:03:10,69913558.88,2,1,1,1,1066,2,1,7922723790.0,0.0
2317,2024-01-01 18:53:57,2024-01-01 18:53:59,Checking balance and credit,2024-01-01 18:53:53,69913558.88,1,0,2,0,1066,1,0,1345216711.35,855892148.96
327,2024-01-01 18:53:59,2024-01-01 18:54:01,Settling,2024-01-01 03:03:10,69913558.88,2,1,1,1,1066,2,1,7922723790.0,0.0
2317,2024-01-01 18:53:59,2024-01-01 18:54:01,Settling,2024-01-01 18:53:53,69913558.88,1,0,2,0,1066,1,0,1345216711.35,855892148.96
526,2024-01-01 18:54:01,2024-01-01 18:54:03,Checking balance and credit,2024-01-01 04:25:58,90747376.23,2,0,3,0,478,2,0,1177670027.13,334479616.6
1987,2024-01-01 18:54:01,2024-01-01 18:54:03,Checking balance and credit,2024-01-01 16:42:58,90747376.23,3,3,2,3,478,3,3,398794616.0,0.0
162,2024-01-01 18:54:01,2024-01-01 18:54:03,Checking balance and credit,2024-01-01 02:13:37,78630456.4,2,0,3,0,1087,2,0,1177670027.13,334479616.6
2199,2024-01-01 18:54:01,2024-01-01 18:54:03,Checking balance and credit,2024-01-01 18:11:20,78630456.4,3,3,2,3,1087,3,3,398794616.0,0.0
526,2024-01-01 18:54:03,2024-01-01 18:54:03,Waiting in queue unsettled,2024-01-01 04:25:58,90747376.23,2,0,3,0,478,2,0,1177670027.13,334479616.6
1987,2024-01-01 18:54:03,2024-01-01 18:54:03,Waiting in queue unsettled,2024-01-01 16:42:58,90747376.23,3,3,2,3,478,3,3,398794616.0,0.0
162,2024-01-01 18:54:03,2024-01-01 18:54:03,Waiting in queue unsettled,2024-01-01 02:13:37,78630456.4,2,0,3,0,1087,2,0,1177670027.13,334479616.6
2199,2024-01-01 18:54:03,2024-01-01 18:54:03,Waiting in queue unsettled,2024-01-01 18:11:20,78630456.4,3,3,2,3,1087,3,3,398794616.0,0.0
2318,2024-01-01 18:54:02,2024-01-01 18:54:04,Validating,2024-01-01 18:54:02,66976377.24,3,0,2,0,588,3,0,1195841093.11,425930683.98
847,2024-01-01 18:54:04,2024-01-01 18:54:06,Matching,2024-01-01 07:08:28,66976377.24,2,1,3,1,588,2,1,7922723790.0,0.0
2318,2024-01-01 18:54:04,2024-01-01 18:54:06,Matching,2024-01-01 18:54:02,66976377.24,3,0,2,0,588,3,0,1195841093.11,425930683.98
2319,2024-01-01 18:54:05,2024-01-01 18:54:07,Validating,2024-01-01 18:54:05,63481794.66,4,0,7,0,1248,4,0,1623321432.42,501595076.99
847,2024-01-01 18:54:06,2024-01-01 18:54:08,Checking balance and credit,2024-01-01 07:08:28,66976377.24,2,1,3,1,588,2,1,7922723790.0,0.0
2318,2024-01-01 18:54:06,2024-01-01 18:54:08,Checking balance and credit,2024-01-01 18:54:02,66976377.24,3,0,2,0,588,3,0,1195841093.11,425930683.98
1553,2024-01-01 18:54:07,2024-01-01 18:54:09,Matching,2024-01-01 13:06:06,63481794.66,7,2,4,2,1248,7,2,506751021.0,0.0
2319,2024-01-01 18:54:07,2024-01-01 18:54:09,Matching,2024-01-01 18:54:05,63481794.66,4,0,7,0,1248,4,0,1623321432.42,501595076.99
847,2024-01-01 18:54:08,2024-01-01 18:54:10,Settling,2024-01-01 07:08:28,66976377.24,2,1,3,1,588,2,1,7922723790.0,0.0
2318,2024-01-01 18:54:08,2024-01-01 18:54:10,Settling,2024-01-01 18:54:02,66976377.24,3,0,2,0,588,3,0,1195841093.11,425930683.98
1553,2024-01-01 18:54:09,2024-01-01 18:54:11,Checking balance and credit,2024-01-01 13:06:06,63481794.66,7,2,4,2,1248,7,2,506751021.0,0.0
2319,2024-01-01 18:54:09,2024-01-01 18:54:11,Checking balance and credit,2024-01-01 18:54:05,63481794.66,4,0,7,0,1248,4,0,1623321432.42,501595076.99
1553,2024-01-01 18:54:11,2024-01-01 18:54:11,Waiting in queue unsettled,2024-01-01 13:06:06,63481794.66,7,2,4,2,1248,7,2,506751021.0,0.0
2319,2024-01-01 18:54:11,2024-01-01 18:54:11,Waiting in queue unsettled,2024-01-01 18:54:05,63481794.66,4,0,7,0,1248,4,0,1623321432.42,501595076.99
526,2024-01-01 18:54:10,2024-01-01 18:54:12,Checking balance and credit,2024-01-01 04:25:58,90747376.23,2,0,3,0,478,2,0,1177670027.13,334479616.6
1987,2024-01-01 18:54:10,2024-01-01 18:54:12,Checking balance and credit,2024-01-01 16:42:58,90747376.23,3,3,2,3,478,3,3,398794616.0,0.0
162,2024-01-01 18:54:10,2024-01-01 18:54:12,Checking balance and credit,2024-01-01 02:13:37,78630456.4,2,0,3,0,1087,2,0,1177670027.13,334479616.6
2199,2024-01-01 18:54:10,2024-01-01 18:54:12,Checking balance and credit,2024-01-01 18:11:20,78630456.4,3,3,2,3,1087,3,3,398794616.0,0.0
526,2024-01-01 18:54:12,2024-01-01 18:54:12,Waiting in queue unsettled,2024-01-01 04:25:58,90747376.23,2,0,3,0,478,2,0,1177670027.13,334479616.6
1987,2024-01-01 18:54:12,2024-01-01 18:54:12,Waiting in queue unsettled,2024-01-01 16:42:58,90747376.23,3,3,2,3,478,3,3,398794616.0,0.0
162,2024-01-01 18:54:12,2024-01-01 18:54:12,Waiting in queue unsettled,2024-01-01 02:13:37,78630456.4,2,0,3,0,1087,2,0,1177670027.13,334479616.6
2199,2024-01-01 18:54:12,2024-01-01 18:54:12,Waiting in queue unsettled,2024-01-01 18:11:20,78630456.4,3,3,2,3,1087,3,3,398794616.0,0.0
2320,2024-01-01 18:54:14,2024-01-01 18:54:16,Validating,2024-01-01 18:54:14,70834326.88,4,0,8,0,881,4,0,1623321432.42,501595076.99
1,2024-01-01 18:54:16,2024-01-01 18:54:18,Matching,2024-01-01 00:13:01,70834326.88,8,1,4,1,881,8,1,1604424976.0,0.0
2320,2024-01-01 18:54:16,2024-01-01 18:54:18,Matching,2024-01-01 18:54:14,70834326.88,4,0,8,0,881,4,0,1623321432.42,501595076.99
1,2024-01-01 18:54:18,2024-01-01 18:54:20,Checking balance and credit,2024-01-01 00:13:01,70834326.88,8,1,4,1,881,8,1,1604424976.0,0.0
2320,2024-01-01 18:54:18,2024-01-01 18:54:20,Checking balance and credit,2024-01-01 18:54:14,70834326.88,4,0,8,0,881,4,0,1623321432.42,501595076.99
1,2024-01-01 18:54:20,2024-01-01 18:54:22,Settling,2024-01-01 00:13:01,70834326.88,8,1,4,1,881,8,1,1604424976.0,0.0
2320,2024-01-01 18:54:20,2024-01-01 18:54:22,Settling,2024-01-01 18:54:14,70834326.88,4,0,8,0,881,4,0,1623321432.42,501595076.99
1928,2024-01-01 18:54:22,2024-01-01 18:54:24,Checking balance and credit,2024-01-01 16:13:30,157006692.92,5,0,4,0,1246,5,0,1697498461.28,1555016912.88
2289,2024-01-01 18:54:22,2024-01-01 18:54:24,Checking balance and credit,2024-01-01 18:43:25,157006692.92,4,1,5,1,1246,4,1,6638220655.0,0.0
1069,2024-01-01 18:54:22,2024-01-01 18:54:24,Checking balance and credit,2024-01-01 08:54:35,110550405.26,8,0,7,0,859,8,0,1171046846.05,662326857.64
1492,2024-01-01 18:54:22,2024-01-01 18:54:24,Checking balance and credit,2024-01-01 12:35:55,110550405.26,7,2,8,2,859,7,2,506751021.0,0.0
1746,2024-01-01 18:54:22,2024-01-01 18:54:24,Checking balance and credit,2024-01-01 14:42:24,72078658.19,7,2,8,2,375,7,2,506751021.0,0.0
2237,2024-01-01 18:54:22,2024-01-01 18:54:24,Checking balance and credit,2024-01-01 18:23:06,72078658.19,8,0,7,0,375,8,0,1171046846.05,662326857.64
1928,2024-01-01 18:54:24,2024-01-01 18:54:24,Waiting in queue unsettled,2024-01-01 16:13:30,157006692.92,5,0,4,0,1246,5,0,1697498461.28,1555016912.88
2289,2024-01-01 18:54:24,2024-01-01 18:54:24,Waiting in queue unsettled,2024-01-01 18:43:25,157006692.92,4,1,5,1,1246,4,1,6638220655.0,0.0
1069,2024-01-01 18:54:24,2024-01-01 18:54:24,Waiting in queue unsettled,2024-01-01 08:54:35,110550405.26,8,0,7,0,859,8,0,1171046846.05,662326857.64
1492,2024-01-01 18:54:24,2024-01-01 18:54:24,Waiting in queue unsettled,2024-01-01 12:35:55,110550405.26,7,2,8,2,859,7,2,506751021.0,0.0
1746,2024-01-01 18:54:24,2024-01-01 18:54:24,Waiting in queue unsettled,2024-01-01 14:42:24,72078658.19,7,2,8,2,375,7,2,506751021.0,0.0
2237,2024-01-01 18:54:24,2024-01-01 18:54:24,Waiting in queue unsettled,2024-01-01 18:23:06,72078658.19,8,0,7,0,375,8,0,1171046846.05,662326857.64
2321,2024-01-01 18:54:44,2024-01-01 18:54:46,Validating,2024-01-01 18:54:44,68744475.15,2,0,6,0,261,2,0,1177670027.13,334479616.6
155,2024-01-01 18:54:46,2024-01-01 18:54:48,Matching,2024-01-01 02:11:52,68744475.15,6,2,2,2,261,6,2,6380722491.0,0.0
2321,2024-01-01 18:54:46,2024-01-01 18:54:48,Matching,2024-01-01 18:54:44,68744475.15,2,0,6,0,261,2,0,1177670027.13,334479616.6
155,2024-01-01 18:54:48,2024-01-01 18:54:50,Checking balance and credit,2024-01-01 02:11:52,68744475.15,6,2,2,2,261,6,2,6380722491.0,0.0
2321,2024-01-01 18:54:48,2024-01-01 18:54:50,Checking balance and credit,2024-01-01 18:54:44,68744475.15,2,0,6,0,261,2,0,1177670027.13,334479616.6
155,2024-01-01 18:54:50,2024-01-01 18:54:52,Settling,2024-01-01 02:11:52,68744475.15,6,2,2,2,261,6,2,6380722491.0,0.0
2321,2024-01-01 18:54:50,2024-01-01 18:54:52,Settling,2024-01-01 18:54:44,68744475.15,2,0,6,0,261,2,0,1177670027.13,334479616.6
2322,2024-01-01 18:55:13,2024-01-01 18:55:15,Validating,2024-01-01 18:55:13,40544822.19,3,2,7,2,858,3,2,3084248030.0,0.0
1684,2024-01-01 18:55:15,2024-01-01 18:55:17,Matching,2024-01-01 14:19:40,40544822.19,7,0,3,0,858,7,0,908925801.56,880714929.78
2322,2024-01-01 18:55:15,2024-01-01 18:55:17,Matching,2024-01-01 18:55:13,40544822.19,3,2,7,2,858,3,2,3084248030.0,0.0
1684,2024-01-01 18:55:17,2024-01-01 18:55:19,Checking balance and credit,2024-01-01 14:19:40,40544822.19,7,0,3,0,858,7,0,908925801.56,880714929.78
2322,2024-01-01 18:55:17,2024-01-01 18:55:19,Checking balance and credit,2024-01-01 18:55:13,40544822.19,3,2,7,2,858,3,2,3084248030.0,0.0
1684,2024-01-01 18:55:19,2024-01-01 18:55:21,Settling,2024-01-01 14:19:40,40544822.19,7,0,3,0,858,7,0,908925801.56,880714929.78
2322,2024-01-01 18:55:19,2024-01-01 18:55:21,Settling,2024-01-01 18:55:13,40544822.19,3,2,7,2,858,3,2,3084248030.0,0.0
711,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 05:51:13,93737945.77,7,2,3,2,1011,7,2,506751021.0,0.0
1848,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 15:33:09,93737945.77,3,0,7,0,1011,3,0,1195841093.11,425930683.98
501,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1648,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 13:59:18,158623709.82,7,2,4,2,1119,7,2,506751021.0,0.0
1719,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 14:31:48,158623709.82,4,0,7,0,1119,4,0,1623321432.42,501595076.99
494,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 04:11:26,142425683.09,7,2,4,2,381,7,2,506751021.0,0.0
1756,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 14:48:50,142425683.09,4,0,7,0,381,4,0,1623321432.42,501595076.99
923,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 07:51:25,91273877.11,7,2,4,2,608,7,2,506751021.0,0.0
1784,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 15:06:28,91273877.11,4,0,7,0,608,4,0,1623321432.42,501595076.99
1027,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 08:39:00,97651129.05,4,0,7,0,350,4,0,1623321432.42,501595076.99
2108,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 17:39:11,97651129.05,7,2,4,2,350,7,2,506751021.0,0.0
1187,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
604,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 04:58:17,61237811.84,1,0,7,0,158,1,0,1345216711.35,855892148.96
2276,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 18:38:10,61237811.84,7,2,1,2,158,7,2,506751021.0,0.0
868,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
366,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 03:15:55,99902790.11,7,2,5,2,771,7,2,506751021.0,0.0
1476,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 12:29:09,99902790.11,5,0,7,0,771,5,0,1697498461.28,1555016912.88
1472,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 12:26:35,142328108.27,5,0,7,0,377,5,0,1697498461.28,1555016912.88
1597,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 13:26:57,142328108.27,7,2,5,2,377,7,2,506751021.0,0.0
1189,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 09:49:52,103964265.14,7,2,5,2,279,7,2,506751021.0,0.0
2064,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 17:25:48,103964265.14,5,0,7,0,279,5,0,1697498461.28,1555016912.88
1637,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 13:48:17,65478734.62,7,2,5,2,1016,7,2,506751021.0,0.0
2144,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 17:53:41,65478734.62,5,0,7,0,1016,5,0,1697498461.28,1555016912.88
1553,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 13:06:06,63481794.66,7,2,4,2,1248,7,2,506751021.0,0.0
2319,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 18:54:05,63481794.66,4,0,7,0,1248,4,0,1623321432.42,501595076.99
1069,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 08:54:35,110550405.26,8,0,7,0,859,8,0,1171046846.05,662326857.64
1492,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 12:35:55,110550405.26,7,2,8,2,859,7,2,506751021.0,0.0
1746,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 14:42:24,72078658.19,7,2,8,2,375,7,2,506751021.0,0.0
2237,2024-01-01 18:55:21,2024-01-01 18:55:23,Checking balance and credit,2024-01-01 18:23:06,72078658.19,8,0,7,0,375,8,0,1171046846.05,662326857.64
711,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 05:51:13,93737945.77,7,2,3,2,1011,7,2,506751021.0,0.0
1848,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 15:33:09,93737945.77,3,0,7,0,1011,3,0,1195841093.11,425930683.98
501,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1648,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 13:59:18,158623709.82,7,2,4,2,1119,7,2,506751021.0,0.0
1719,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 14:31:48,158623709.82,4,0,7,0,1119,4,0,1623321432.42,501595076.99
494,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 04:11:26,142425683.09,7,2,4,2,381,7,2,506751021.0,0.0
1756,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 14:48:50,142425683.09,4,0,7,0,381,4,0,1623321432.42,501595076.99
923,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 07:51:25,91273877.11,7,2,4,2,608,7,2,506751021.0,0.0
1784,2024-01-01 18:55:23,2024-01-01 18:55:23,Waiting in queue unsettled,2024-01-01 15:06:28,91273877.11,4,0,7,0,608,4,0,1623321432.42,501595076.99
